"CASEID_NEW","PPGENDER","RESPONDENT_RACE","PPAGE","RESPONDENT_YRSED","HHINC","PPPARTYID3","GLBSTATUS","SAME_SEX_COUPLE","PARTNER_RACE","AGE_DIFFERENCE","PARTNER_YRSED","Q23","Q12","HOW_LONG_RELATIONSHIP","PARENTAL_APPROVAL","RELATIONSHIP_QUALITY"
2605456,"(1) male","(1) NH white",45,13,92250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",2,16,"(1) i earned more","(2) democrat",9,"(1) approve","(5) excellent"
2606331,"(2) female","(6) Hispanic",33,12,67250,"(1) republican","(0) not glb","(0) different sex couple","(6) Hispanic",0,13,"(3) partner earned more","(3) independent",12,"(1) approve","(5) excellent"
2607495,"(2) female","(1) NH white",49,12,137250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,12,"(2) we earned about the same amount","(3) independent",9,"(1) approve","(4) good"
2608691,"(1) male","(1) NH white",69,12,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",0,12,"(1) i earned more","(2) democrat",51,NA,"(5) excellent"
2609225,"(2) female","(1) NH white",22,14,55000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",7,16,"(3) partner earned more","(1) republican",2.5,"(1) approve","(5) excellent"
2611571,"(1) male","(1) NH white",57,12,55000,"(1) republican","(0) not glb","(0) different sex couple","(3) NH Amer Indian",10,12,"(3) partner earned more","(1) republican",28,NA,"(5) excellent"
2613456,"(1) male","(1) NH white",45,13,112250,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",10,13,"(3) partner earned more","(3) independent",15,"(1) approve","(5) excellent"
2614361,"(1) male","(4) NH Asian Pac Islander",36,12,55000,"(3) democrat","(0) not glb","(0) different sex couple","(4) NH Asian Pac Islander",6,12,"(1) i earned more","(5) no preference",5,NA,"(5) excellent"
2615546,"(1) male","(3) NH Amer Indian",54,13,17250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",7,20,"(3) partner earned more","(3) independent",5,NA,"(4) good"
2616381,"(1) male","(1) NH white",38,16,45000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",2,16,"(2) we earned about the same amount","(2) democrat",14,"(1) approve","(5) excellent"
2617245,"(1) male","(1) NH white",24,14,137250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",2,12,"(1) i earned more","(2) democrat",2.5,"(1) approve","(5) excellent"
2618441,"(1) male","(1) NH white",44,12,55000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",16,16,"(3) partner earned more","(2) democrat",13,"(1) approve","(5) excellent"
2619511,"(1) male","(1) NH white",51,20,112250,"(3) democrat","(1) glb","(0) different sex couple","(1) NH white",3,17,"(3) partner earned more","(2) democrat",26,"(1) approve","(5) excellent"
2620791,"(1) male","(1) NH white",79,12,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,13,"(1) i earned more","(1) republican",62,NA,"(5) excellent"
2621593,"(2) female","(1) NH white",59,13,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",11,16,"(1) i earned more","(1) republican",32,"(1) approve","(4) good"
2622321,"(1) male","(6) Hispanic",32,16,112250,"(1) republican","(0) not glb","(0) different sex couple","(5) NH Other",2,17,"(1) i earned more","(1) republican",12,"(1) approve","(4) good"
2624575,"(1) male","(6) Hispanic",57,16,67250,"(3) democrat","(1) glb","(1) same-sex couple","(2) NH black",15,12,"(1) i earned more","(5) no preference",2.5,NA,"(3) fair"
2625586,"(1) male","(1) NH white",58,17,92250,"(3) democrat","(1) glb","(1) same-sex couple","(6) Hispanic",10,16,"(1) i earned more","(2) democrat",10,"(0) don't approve or don't know","(5) excellent"
2629351,"(2) female","(1) NH white",35,12,32250,"(3) democrat","(1) glb","(0) different sex couple","(1) NH white",2,12,"(3) partner earned more","(2) democrat",18,"(1) approve","(5) excellent"
2630582,"(2) female","(2) NH black",58,9,45000,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",2,12,"(3) partner earned more","(2) democrat",44,NA,"(4) good"
2631603,"(2) female","(1) NH white",60,16,37250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",10,17,"(3) partner earned more","(1) republican",4,"(0) don't approve or don't know","(4) good"
2632351,"(1) male","(1) NH white",35,13,22250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",4,13,"(3) partner earned more","(5) no preference",10,"(1) approve","(3) fair"
2633215,"(1) male","(1) NH white",21,13,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",4,12,"(1) i earned more","(1) republican",0.15000000596,"(1) approve","(5) excellent"
2634401,"(1) male","(1) NH white",40,16,112250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,16,"(1) i earned more","(1) republican",20,"(1) approve","(5) excellent"
2635305,"(1) male","(6) Hispanic",30,16,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",4,14,"(3) partner earned more","(5) no preference",0.44999998808,"(0) don't approve or don't know","(3) fair"
2637661,"(1) male","(1) NH white",66,20,45000,"(1) republican","(1) glb","(0) different sex couple","(1) NH white",0,17,"(3) partner earned more","(3) independent",51,NA,"(5) excellent"
2638581,"(1) male","(1) NH white",58,16,112250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,16,"(1) i earned more","(2) democrat",25,NA,"(2) poor"
2640441,"(1) male","(1) NH white",44,12,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",6,16,"(3) partner earned more","(5) no preference",15,"(1) approve","(5) excellent"
2641401,"(2) female","(1) NH white",40,16,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(3) partner earned more","(1) republican",10,"(1) approve","(4) good"
2642411,"(1) male","(1) NH white",41,16,67250,"(1) republican","(1) glb","(0) different sex couple","(1) NH white",1,13,"(1) i earned more","(1) republican",22,"(1) approve","(4) good"
2643741,"(1) male","(1) NH white",74,16,92250,"(1) republican","(1) glb","(0) different sex couple","(1) NH white",1,16,"(1) i earned more","(1) republican",56,NA,"(5) excellent"
2645415,"(1) male","(3) NH Amer Indian",41,13,32250,"(3) democrat","(0) not glb","(0) different sex couple","(3) NH Amer Indian",6,12,"(1) i earned more","(2) democrat",1.5,"(1) approve","(4) good"
2648596,"(2) female","(1) NH white",59,13,27250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",5,16,"(2) we earned about the same amount","(2) democrat",32,NA,"(5) excellent"
2649375,"(1) male","(1) NH white",37,13,67250,"(1) republican","(1) glb","(0) different sex couple","(6) Hispanic",1,12,"(3) partner earned more","(1) republican",18,"(1) approve","(5) excellent"
2650431,"(1) male","(1) NH white",43,12,137250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",5,20,"(3) partner earned more","(1) republican",5,"(1) approve","(5) excellent"
2651661,"(2) female","(1) NH white",66,12,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,10,"(3) partner earned more","(1) republican",23,NA,"(4) good"
2652493,"(1) male","(1) NH white",49,13,8750,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,13,"(1) i earned more","(2) democrat",0.75,"(1) approve","(4) good"
2654745,"(1) male","(2) NH black",74,20,32250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",14,14,"(1) i earned more","(1) republican",17,NA,"(5) excellent"
2655275,"(1) male","(1) NH white",27,12,32250,"(3) democrat","(1) glb","(1) same-sex couple","(6) Hispanic",2,14,"(3) partner earned more","(2) democrat",0.75,"(0) don't approve or don't know","(4) good"
2656616,"(2) female","(1) NH white",61,20,137250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",6,16,"(1) i earned more","(2) democrat",19,NA,"(5) excellent"
2657451,"(2) female","(1) NH white",45,12,80000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",5,13,"(3) partner earned more","(1) republican",19,NA,"(5) excellent"
2660401,"(1) male","(1) NH white",40,12,112250,"(2) other","(0) not glb","(0) different sex couple","(1) NH white",9,14,"(1) i earned more","(5) no preference",14,"(1) approve","(4) good"
2662482,"(2) female","(2) NH black",48,13,17250,"(2) other","(0) not glb","(0) different sex couple","(2) NH black",26,7.5,NA,"(5) no preference",13,NA,"(5) excellent"
2664241,"(2) female","(1) NH white",24,13,55000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(3) partner earned more","(2) democrat",7,"(1) approve","(5) excellent"
2666271,"(2) female","(1) NH white",27,14,8750,"(1) republican","(1) glb","(0) different sex couple","(1) NH white",4,14,"(3) partner earned more","(5) no preference",1.5,"(1) approve","(5) excellent"
2667431,"(1) male","(6) Hispanic",43,14,67250,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",4,12,"(1) i earned more","(2) democrat",23,"(1) approve","(5) excellent"
2668501,"(2) female","(2) NH black",50,12,55000,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",8,12,"(3) partner earned more","(2) democrat",15,"(1) approve","(5) excellent"
2670301,"(1) male","(6) Hispanic",30,16,92250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",1,16,"(1) i earned more","(1) republican",9,"(1) approve","(4) good"
2672556,"(2) female","(1) NH white",55,12,55000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",0,13,"(1) i earned more","(5) no preference",10,NA,"(5) excellent"
2673591,"(2) female","(1) NH white",59,12,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",3,16,"(3) partner earned more",NA,25,"(1) approve","(4) good"
2677431,"(2) female","(4) NH Asian Pac Islander",43,14,27250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,12,"(3) partner earned more","(5) no preference",27,"(1) approve","(4) good"
2678485,"(1) male","(1) NH white",48,16,112250,"(3) democrat","(1) glb","(1) same-sex couple","(4) NH Asian Pac Islander",3,16,"(1) i earned more","(2) democrat",5,"(0) don't approve or don't know","(4) good"
2679701,"(1) male","(1) NH white",70,17,137250,"(3) democrat","(1) glb","(0) different sex couple","(1) NH white",7,12,"(1) i earned more","(2) democrat",27,NA,"(5) excellent"
2681396,"(1) male","(1) NH white",39,13,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",15,14,"(2) we earned about the same amount","(2) democrat",19,"(1) approve","(5) excellent"
2682456,"(1) male","(1) NH white",45,14,92250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",9,14,"(1) i earned more","(2) democrat",15,"(1) approve","(5) excellent"
2683531,"(2) female","(1) NH white",53,12,55000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",11,14,"(3) partner earned more","(5) no preference",13,"(1) approve","(4) good"
2684336,"(1) male","(1) NH white",33,14,45000,"(2) other","(0) not glb","(0) different sex couple","(1) NH white",1,20,"(3) partner earned more","(5) no preference",0.15000000596,"(0) don't approve or don't know","(4) good"
2686633,"(2) female","(4) NH Asian Pac Islander",63,2.5,55000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",13,16,"(3) partner earned more","(1) republican",23,NA,"(4) good"
2687386,"(1) male","(2) NH black",38,13,67250,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",5,12,"(1) i earned more","(2) democrat",4,"(1) approve","(4) good"
2688461,"(1) male","(1) NH white",46,12,112250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,12,"(1) i earned more","(3) independent",20,NA,"(5) excellent"
2690361,"(1) male","(1) NH white",36,16,2e+05,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,16,"(1) i earned more","(3) independent",13,"(1) approve","(5) excellent"
2692511,"(2) female","(1) NH white",51,10,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,12,"(3) partner earned more","(3) independent",30,"(1) approve","(5) excellent"
2695451,"(1) male","(6) Hispanic",45,12,55000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,12,"(1) i earned more","(1) republican",29,"(1) approve","(4) good"
2697631,"(2) female","(1) NH white",63,12,27250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",16,12,"(3) partner earned more","(1) republican",36,NA,"(5) excellent"
2698556,"(2) female","(1) NH white",55,20,45000,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",1,17,"(1) i earned more","(3) independent",19,NA,"(4) good"
2700391,"(1) male","(1) NH white",39,13,80000,"(3) democrat","(0) not glb","(0) different sex couple","(6) Hispanic",2,13,"(1) i earned more","(2) democrat",14,"(1) approve","(5) excellent"
2702381,"(1) male","(1) NH white",38,16,80000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",2,14,"(1) i earned more","(1) republican",4,"(1) approve","(5) excellent"
2703281,"(2) female","(1) NH white",28,20,2e+05,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",1,16,"(1) i earned more","(2) democrat",11,"(1) approve","(5) excellent"
2704721,"(1) male","(2) NH black",72,10,37250,"(3) democrat","(0) not glb","(0) different sex couple","(2) NH black",16,13,"(3) partner earned more","(2) democrat",35,NA,"(2) poor"
2705406,"(2) female","(1) NH white",40,17,112250,"(3) democrat","(1) glb","(1) same-sex couple","(3) NH Amer Indian",2,11,"(1) i earned more","(2) democrat",15,"(0) don't approve or don't know","(4) good"
2707494,"(2) female","(6) Hispanic",49,13,32250,"(3) democrat","(1) glb","(1) same-sex couple","(2) NH black",5,11,"(1) i earned more","(2) democrat",4,NA,"(4) good"
2710455,"(1) male","(1) NH white",45,17,45000,"(3) democrat","(1) glb","(0) different sex couple","(1) NH white",4,14,"(1) i earned more","(2) democrat",8,"(1) approve","(5) excellent"
2711361,"(1) male","(1) NH white",36,12,55000,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",9,12,"(3) partner earned more","(2) democrat",7,"(1) approve","(3) fair"
2712505,"(2) female","(1) NH white",50,13,32250,"(1) republican","(1) glb","(0) different sex couple","(1) NH white",9,17,"(3) partner earned more","(1) republican",30,NA,"(5) excellent"
2713461,"(1) male","(1) NH white",46,12,80000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",0,13,"(1) i earned more","(5) no preference",20,"(1) approve","(5) excellent"
2714781,"(2) female","(3) NH Amer Indian",78,16,67250,"(3) democrat","(0) not glb","(0) different sex couple","(3) NH Amer Indian",1,13,"(3) partner earned more","(2) democrat",56,NA,"(5) excellent"
2716696,"(1) male","(1) NH white",69,17,67250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",14,13,"(3) partner earned more","(3) independent",16,NA,"(4) good"
2717481,"(2) female","(1) NH white",48,9,13750,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",7,11,"(3) partner earned more",NA,15,"(1) approve","(3) fair"
2719291,"(2) female","(1) NH white",29,13,45000,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",4,13,"(3) partner earned more","(3) independent",9,"(1) approve","(4) good"
2722205,"(2) female","(1) NH white",20,12,92250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",9,12,"(1) i earned more","(5) no preference",0.75,"(1) approve","(5) excellent"
2723611,"(2) female","(5) NH Other",61,17,162250,"(3) democrat","(0) not glb","(0) different sex couple","(1) NH white",0,16,"(3) partner earned more","(1) republican",41,NA,"(5) excellent"
2724356,"(2) female","(1) NH white",35,16,112250,"(3) democrat","(1) glb","(1) same-sex couple","(1) NH white",1,17,"(3) partner earned more","(2) democrat",9,"(0) don't approve or don't know","(4) good"
2725295,"(2) female","(1) NH white",29,16,162250,"(1) republican","(0) not glb","(0) different sex couple","(1) NH white",8,16,"(3) partner earned more","(5) no preference",1.5,"(1) approve","(5) excellent"
